Country,Code,ContinentCode,Happiness Index 0 (unhappy) - 10 (happy),Happiness Index 0 (unhappy) - 10 (happy)|year,Human Development Index (0 - 1),Human Development Index (0 - 1)|year,Women in parliament percent,Women in parliament percent|year,Land area in sq. km,Land area in sq. km|year,Cost of living index world average = 100,Cost of living index world average = 100|year,Food price index world average = 100,Food price index world average = 100|year,Fruit price index world average = 100,Fruit price index world average = 100|year,Vegetable price index world average = 100,Vegetable price index world average = 100|year,Bread and cereal prices world average = 100,Bread and cereal prices world average = 100|year,Milk cheese and eggs price index world average = 100,Milk cheese and eggs price index world average = 100|year,Meat price index world average = 100,Meat price index world average = 100|year,Fish and seafood prices world average = 100,Fish and seafood prices world average = 100|year,Alcohol beverage price index world average = 100,Alcohol beverage price index world average = 100|year,Clothing and footwear prices world average = 100,Clothing and footwear prices world average = 100|year,Housing and utilities price index world average  = 100,Housing and utilities price index world average  = 100|year,Furniture and household maintenance prices world average = 100,Furniture and household maintenance prices world average = 100|year,Healthcare price index world average = 100,Healthcare price index world average = 100|year,Transport prices world average = 100,Transport prices world average = 100|year,Hotel and restaurant price index world average = 100,Hotel and restaurant price index world average = 100|year,Vehicle prices world average = 100,Vehicle prices world average = 100|year,Communication price index world average = 100,Communication price index world average = 100|year,Recreation and culture price index world average = 100,Recreation and culture price index world average = 100|year,Education service price index world average = 100,Education service price index world average = 100|year,Machinery and equipment prices world average = 100,Machinery and equipment prices world average = 100|year,Fossil fuels electricity generation billion kilowatthours,Fossil fuels electricity generation billion kilowatthours|year,Wind electricity generation billion kilowatthours,Wind electricity generation billion kilowatthours|year,Solar electricity generation billion kilowatthours,Solar electricity generation billion kilowatthours|year,Hydroelectricity generation billion kilowatthours,Hydroelectricity generation billion kilowatthours|year,Nuclear power generation billion kilowatthours,Nuclear power generation billion kilowatthours|year,Geothermal electricity generation billion kilowatthours,Geothermal electricity generation billion kilowatthours|year,Fossil fuels electricity capacity million kilowatts,Fossil fuels electricity capacity million kilowatts|year,Wind electricity capacity million kilowatts,Wind electricity capacity million kilowatts|year,Solar electricity capacity million kilowatts,Solar electricity capacity million kilowatts|year,Hydroelectricity capacity million kilowatts,Hydroelectricity capacity million kilowatts|year,Nuclear electricity capacity million kilowatts,Nuclear electricity capacity million kilowatts|year,Geothermal electricity capacity million kilowatts,Geothermal electricity capacity million kilowatts|year,Oil consumption thousand barrels per day,Oil consumption thousand barrels per day|year,Gini income inequality index,Gini income inequality index|year,Poverty percent of population,Poverty percent of population|year,Percent income earned by the top 10 percent of earners,Percent income earned by the top 10 percent of earners|year,Health spending per capita,Health spending per capita|year,Health spending as percent of GDP,Health spending as percent of GDP|year,Life expectancy in years,Life expectancy in years|year,Death rate per 1000 people,Death rate per 1000 people|year,Fertility rate births per woman,Fertility rate births per woman|year,Prevalence of HIV percent of the population ages 15-49,Prevalence of HIV percent of the population ages 15-49|year,Cases of Tuberculosis per 100000 people,Cases of Tuberculosis per 100000 people|year,Hospital beds per 1000 people,Hospital beds per 1000 people|year,Nurse to hospital bed ratio,Nurse to hospital bed ratio|year,Doctors per 1000 people,Doctors per 1000 people|year,Nurses per 1000 people,Nurses per 1000 people|year,Dentists per 1000 people,Dentists per 1000 people|year,Pharmacists per 1000 people,Pharmacists per 1000 people|year,Gasoline consumption thousand barrels per day,Gasoline consumption thousand barrels per day|year,Coal consumption thousand short tons,Coal consumption thousand short tons|year,Electricity consumption billion kilowatthours,Electricity consumption billion kilowatthours|year,Renewable power generation billion kilowatthours,Renewable power generation billion kilowatthours|year,Property rights index (0-100),Property rights index (0-100)|year,Freedom from corruption index (0-100),Freedom from corruption index (0-100)|year,Fiscal freedom index (0-100),Fiscal freedom index (0-100)|year,Business freedom index (0-100),Business freedom index (0-100)|year,Labor freedom index (0-100),Labor freedom index (0-100)|year,Monetary freedom index (0-100),Monetary freedom index (0-100)|year,Trade freedom index (0-100),Trade freedom index (0-100)|year,Investment freedom index (0-100),Investment freedom index (0-100)|year,Financial freedom index (0-100),Financial freedom index (0-100)|year,Economic freedom overall index (0-100),Economic freedom overall index (0-100)|year,Quality of roads 1(low) - 7(high),Quality of roads 1(low) - 7(high)|year,Quality of railroad infrastructure 1(low) - 7(high),Quality of railroad infrastructure 1(low) - 7(high)|year,Quality of port infrastructure 1(low) - 7(high),Quality of port infrastructure 1(low) - 7(high)|year,Quality of air transport infrastructure 1(low) - 7(high),Quality of air transport infrastructure 1(low) - 7(high)|year,Alternative and nuclear energy percent of total energy use,Alternative and nuclear energy percent of total energy use|year,Income from natural resources percent of GDP,Income from natural resources percent of GDP|year,Access to electricity percent of the population,Access to electricity percent of the population|year,Population size in millions,Population size in millions|year,Population density people per square km,Population density people per square km|year,Population ages 65 and above percent of total,Population ages 65 and above percent of total|year,Population ages 0-14 percent of total,Population ages 0-14 percent of total|year,Female population percent of total,Female population percent of total|year,Refugee population,Refugee population|year,Migrant population percent of total population,Migrant population percent of total population|year,Population growth percent,Population growth percent|year,Globalization index (0-100),Globalization index (0-100)|year,Economic globalization index (0-100),Economic globalization index (0-100)|year,Political globalization index (0-100),Political globalization index (0-100)|year,Social globalization index (0-100),Social globalization index (0-100)|year,Kidnappings per 100000 people,Kidnappings per 100000 people|year,Robberies per 100000 people,Robberies per 100000 people|year,Number of prisoners per 100000 people,Number of prisoners per 100000 people|year,Thefts per 100000 people,Thefts per 100000 people|year,Homicides per 100000 people,Homicides per 100000 people|year,Economic growth: the rate of change of real GDP,Economic growth: the rate of change of real GDP|year,GDP per capita current U.S. dollars,GDP per capita current U.S. dollars|year,GDP per hour worked index relative to the U.S.,GDP per hour worked index relative to the U.S.|year,Capital investment as percent of GDP,Capital investment as percent of GDP|year,Household consumption as percent of GDP,Household consumption as percent of GDP|year,Unemployment rate,Unemployment rate|year,Public spending on education percent of GDP,Public spending on education percent of GDP|year,Public spending on education percent of public spending,Public spending on education percent of public spending|year,Literacy rate,Literacy rate|year,Female literacy rate ages 15-24,Female literacy rate ages 15-24|year,Male literacy rate ages 15-24,Male literacy rate ages 15-24|year,Youth literacy rate ages 15-24,Youth literacy rate ages 15-24|year,Student teacher ratio primary school,Student teacher ratio primary school|year,Primary school completion rate,Primary school completion rate|year,Primary school starting age ,Primary school starting age |year,Ratio of female to male pupils in primary school,Ratio of female to male pupils in primary school|year,Ratio of female to male students in secondary school,Ratio of female to male students in secondary school|year,Ratio of female to male students in tertiary level education,Ratio of female to male students in tertiary level education|year,Preprimary school enrollment percent of all eligible children,Preprimary school enrollment percent of all eligible children|year,Primary school enrollment percent of all eligible children,Primary school enrollment percent of all eligible children|year,Secondary school enrollment percent of all eligible children,Secondary school enrollment percent of all eligible children|year,Tertiary school enrollment percent of all eligible children,Tertiary school enrollment percent of all eligible children|year,Trained teachers in primary education percent of total,Trained teachers in primary education percent of total|year,Labor force participation rate,Labor force participation rate|year,Female labor force participation rate,Female labor force participation rate|year,Male labor force participation rate,Male labor force participation rate|year,People practicing Judaism as percent of the population,People practicing Judaism as percent of the population|year,Buddhists as percent of the total population,Buddhists as percent of the total population|year,People practicing Hinduism as percent of the population,People practicing Hinduism as percent of the population|year,Muslims as percent of the total population,Muslims as percent of the total population|year,Shia Muslims as percent of the total population,Shia Muslims as percent of the total population|year,Sunni Muslims as percent of the total population,Sunni Muslims as percent of the total population|year,Christians as percent of the total population,Christians as percent of the total population|year,Catholic Christians as percent of the total population,Catholic Christians as percent of the total population|year,Protestant Christians as percent of the total population,Protestant Christians as percent of the total population|year,Eastern Orthodox Christians as percent of the total population,Eastern Orthodox Christians as percent of the total population|year,Non religious people as percent of the population,Non religious people as percent of the population|year,Fragile state index 0 (low) - 120 (high),Fragile state index 0 (low) - 120 (high)|year,Security threats index 0 (low) - 10 (high),Security threats index 0 (low) - 10 (high)|year,Factionalized elites index 0 (low) - 10 (high),Factionalized elites index 0 (low) - 10 (high)|year,Group grievance index 0 (low) - 10 (high),Group grievance index 0 (low) - 10 (high)|year,Economic decline index 0 (low) - 10 (high),Economic decline index 0 (low) - 10 (high)|year,Uneven economic development index 0 (low) - 10 (high),Uneven economic development index 0 (low) - 10 (high)|year,Human flight and brain drain index 0 (low) - 10 (high),Human flight and brain drain index 0 (low) - 10 (high)|year,State legitimacy index 0 (high) - 10 (low),State legitimacy index 0 (high) - 10 (low)|year,Public services index 0 (high) - 10 (low),Public services index 0 (high) - 10 (low)|year,Human rights and rule of law index 0 (high) - 10 (low),Human rights and rule of law index 0 (high) - 10 (low)|year,Demographic pressures 0 (low) - 10 (high),Demographic pressures 0 (low) - 10 (high)|year,Refugees and displaced persons index 0 (low) - 10 (high),Refugees and displaced persons index 0 (low) - 10 (high)|year,External interventions index 0 (low) - 10 (high),External interventions index 0 (low) - 10 (high)|year,Rule of law index (-2.5 weak; 2.5 strong),Rule of law index (-2.5 weak; 2.5 strong)|year,Government effectiveness index (-2.5 weak; 2.5 strong),Government effectiveness index (-2.5 weak; 2.5 strong)|year,Control of corruption (-2.5 weak; 2.5 strong),Control of corruption (-2.5 weak; 2.5 strong)|year,Regulatory quality index (-2.5 weak; 2.5 strong),Regulatory quality index (-2.5 weak; 2.5 strong)|year,Voice and accountability index (-2.5 weak; 2.5 strong),Voice and accountability index (-2.5 weak; 2.5 strong)|year,Political stability index (-2.5 weak; 2.5 strong),Political stability index (-2.5 weak; 2.5 strong)|year,Corruption Perceptions Index 100 = no corruption,Corruption Perceptions Index 100 = no corruption|year,Political rights index 7 (weak) - 1 (strong),Political rights index 7 (weak) - 1 (strong)|year,Civil liberties index 7 (weak) - 1 (strong) ,Civil liberties index 7 (weak) - 1 (strong) |year
Kenya,KEN,AF,4.54,2021.0,0.601,2020.0,21.61,2021.0,569140.0,2021.0,57.71,2017.0,80.809,2017.0,64.79,2017.0,86.62,2017.0,80.13,2017.0,98.7,2017.0,72.52,2017.0,110.25,2017.0,129.69,2017.0,47.83,2017.0,64.588,2017.0,50.67,2017.0,41.15,2017.0,81.15,2017.0,38.81,2017.0,103.85,2017.0,64.52,2017.0,53.23,2017.0,36.16,2017.0,111.95,2017.0,,,,,,,,,,,,,,,,,,,,,,,0.82,2020.0,92.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.51,2019.0,623.92,2019.0,8.24,2019.0,9.47,2019.0,41.0,2022.0,31.0,2022.0,11.0,2022.0,56.0,2022.0,57.0,2022.0,75.5,2022.0,56.0,2022.0,55.0,2022.0,50.0,2022.0,53.0,2022.0,4.1,2019.0,4.0,2019.0,4.2,2019.0,5.0,2019.0,68.08,2019.0,1.24,2019.0,69.7,2019.0,,,,,,,,,,,,,,,2.25,2020.0,55.4,2019.0,40.29,2019.0,78.84,2019.0,47.08,2019.0,0.2,2015.0,5.0,2017.0,103.0,2017.0,3.0,2016.0,5.0,2017.0,,,,,,,20.3,2021.0,75.51,2021.0,5.74,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.24,2021.0,70.98,2021.0,75.56,2021.0,,,,,,,,,,,,,,,,,,,,,,,88.2,2022.0,7.1,2022.0,8.6,2022.0,8.0,2022.0,6.3,2022.0,7.1,2022.0,6.7,2022.0,7.3,2022.0,8.3,2022.0,6.2,2022.0,8.4,2022.0,7.6,2022.0,6.6,2022.0,-0.39,2021.0,-0.33,2021.0,-0.71,2021.0,-0.45,2021.0,-0.37,2021.0,-1.09,2021.0,30.0,2021.0,4.0,2020.0,4.0,2020.0
Kiribati,KIR,OC,,,0.63,2020.0,6.67,2021.0,810.0,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.01,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.4,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,2019.0,0.0,2019.0,71.0,2022.0,45.0,2022.0,99.0,2022.0,63.0,2022.0,65.0,2022.0,80.7,2022.0,80.0,2022.0,25.0,2022.0,30.0,2022.0,59.0,2022.0,,,,,,,,,41.03,2019.0,0.04,2019.0,90.03,2019.0,,,,,,,,,,,,,,,1.55,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.48,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2020.0,1.0,2020.0
Kuwait,KWT,AS,6.11,2021.0,0.806,2020.0,1.54,2021.0,17820.0,2021.0,,,,,,,,,,,,,,,,,,,99.81,2017.0,74.388,2017.0,88.42,2017.0,97.43,2017.0,71.0,2017.0,102.9,2017.0,87.58,2017.0,119.53,2017.0,98.04,2017.0,148.93,2017.0,91.59,2017.0,66.89,2020.0,0.04,2020.0,0.02,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,19.27,2020.0,0.01,2020.0,0.09,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,453.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.32,2019.0,281.4,2019.0,63.8,2019.0,0.06,2019.0,42.0,2022.0,44.0,2022.0,100.0,2022.0,55.0,2022.0,53.0,2022.0,71.7,2022.0,76.0,2022.0,55.0,2022.0,60.0,2022.0,58.0,2022.0,,,,,3.5,2019.0,3.6,2019.0,0.06,2019.0,41.03,2019.0,100.0,2019.0,,,,,,,,,,,,,,,1.5,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,60.25,2020.0,87.28,2020.0,97.83,2015.0,61.13,2020.0,94.72,2020.0,70.49,2021.0,47.43,2021.0,83.8,2021.0,,,,,,,,,,,,,,,,,,,,,,,52.2,2022.0,2.7,2022.0,7.5,2022.0,4.4,2022.0,2.8,2022.0,4.5,2022.0,2.7,2022.0,7.1,2022.0,3.0,2022.0,7.2,2022.0,4.7,2022.0,2.3,2022.0,3.3,2022.0,0.26,2021.0,-0.04,2021.0,-0.03,2021.0,0.17,2021.0,-0.7,2021.0,0.3,2021.0,43.0,2021.0,5.0,2020.0,5.0,2020.0
Kyrgyzstan,KGZ,AS,5.83,2021.0,0.697,2020.0,20.45,2021.0,191800.0,2021.0,40.38,2017.0,67.277,2017.0,84.57,2017.0,77.43,2017.0,65.85,2017.0,75.58,2017.0,63.91,2017.0,81.47,2017.0,42.88,2017.0,86.2,2017.0,12.061,2017.0,76.9,2017.0,29.13,2017.0,54.99,2017.0,68.42,2017.0,55.38,2017.0,29.7,2017.0,52.91,2017.0,8.35,2017.0,90.59,2017.0,1.37,2020.0,0.0,2020.0,0.0,2020.0,14.8,2020.0,0.0,2020.0,0.0,2020.0,0.73,2020.0,0.0,2020.0,0.0,2020.0,3.89,2020.0,0.0,2020.0,0.0,2020.0,37.0,2014.0,29.0,2020.0,25.3,2020.0,24.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.48,2019.0,2070.59,2019.0,12.32,2019.0,13.71,2019.0,25.0,2022.0,29.0,2022.0,79.0,2022.0,56.0,2022.0,52.0,2022.0,71.4,2022.0,73.0,2022.0,60.0,2022.0,50.0,2022.0,56.0,2022.0,3.1,2019.0,2.8,2019.0,1.5,2019.0,3.0,2019.0,27.88,2019.0,7.28,2019.0,99.87,2019.0,,,,,,,,,,,,,,,1.9,2020.0,62.53,2019.0,60.62,2019.0,61.77,2019.0,65.19,2019.0,0.9,2016.0,13.0,2017.0,175.0,2017.0,156.0,2016.0,4.2,2017.0,,,,,,,26.51,2021.0,83.6,2021.0,9.1,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,40.72,2020.0,102.64,2020.0,98.08,2020.0,46.45,2020.0,95.43,2017.0,56.5,2021.0,42.14,2021.0,71.67,2021.0,,,,,,,,,,,,,,,,,,,,,,,77.1,2022.0,5.9,2022.0,8.2,2022.0,8.2,2022.0,7.2,2022.0,5.0,2022.0,6.7,2022.0,8.5,2022.0,5.0,2022.0,6.4,2022.0,6.0,2022.0,3.8,2022.0,6.2,2022.0,-1.07,2021.0,-0.73,2021.0,-1.12,2021.0,-0.58,2021.0,-0.61,2021.0,-0.43,2021.0,27.0,2021.0,5.0,2020.0,4.0,2020.0
Laos,LAO,AS,5.14,2021.0,0.613,2020.0,21.95,2021.0,230800.0,2021.0,53.79,2017.0,82.267,2017.0,83.91,2017.0,89.75,2017.0,78.01,2017.0,106.33,2017.0,80.95,2017.0,76.24,2017.0,121.59,2017.0,47.68,2017.0,37.887,2017.0,59.06,2017.0,22.3,2017.0,85.52,2017.0,58.18,2017.0,122.37,2017.0,75.22,2017.0,48.43,2017.0,17.66,2017.0,110.3,2017.0,10.67,2020.0,0.0,2020.0,0.04,2020.0,19.2,2020.0,0.0,2020.0,0.0,2020.0,1.91,2020.0,0.0,2020.0,0.02,2020.0,7.38,2020.0,0.0,2020.0,0.0,2020.0,3.5,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,2019.0,20577.54,2019.0,5.11,2019.0,19.42,2019.0,41.0,2022.0,20.0,2022.0,44.0,2022.0,61.0,2022.0,44.0,2022.0,71.8,2022.0,67.0,2022.0,35.0,2022.0,20.0,2022.0,49.0,2022.0,,,,,3.0,2019.0,4.0,2019.0,48.43,2019.0,3.04,2019.0,99.09,2019.0,,,,,,,,,,,,,,,1.47,2020.0,,,,,,,,,,,,,,,,,6.9,2015.0,,,,,,,,,,,1.26,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,49.22,2020.0,98.81,2020.0,62.76,2020.0,13.48,2020.0,98.84,2020.0,76.43,2021.0,74.79,2021.0,78.09,2021.0,,,,,,,,,,,,,,,,,,,,,6.4,2013.0,75.5,2022.0,4.1,2022.0,8.3,2022.0,7.2,2022.0,4.8,2022.0,5.4,2022.0,6.7,2022.0,9.0,2022.0,6.4,2022.0,6.8,2022.0,6.7,2022.0,5.1,2022.0,5.0,2022.0,-0.64,2021.0,-0.62,2021.0,-1.04,2021.0,-0.89,2021.0,-1.68,2021.0,0.73,2021.0,30.0,2021.0,7.0,2020.0,6.0,2020.0
Latvia,LVA,EU,6.18,2021.0,0.866,2020.0,29.0,2021.0,62090.0,2021.0,89.68,2017.0,104.861,2017.0,110.55,2017.0,130.24,2017.0,100.65,2017.0,101.68,2017.0,91.93,2017.0,126.77,2017.0,92.84,2017.0,131.48,2017.0,83.933,2017.0,98.49,2017.0,51.26,2017.0,102.02,2017.0,102.56,2017.0,91.35,2017.0,79.46,2017.0,88.67,2017.0,67.95,2017.0,90.49,2017.0,1.82,2020.0,0.18,2020.0,0.01,2020.0,2.59,2020.0,0.0,2020.0,0.0,2020.0,1.27,2020.0,0.08,2020.0,0.01,2020.0,1.58,2020.0,0.0,2020.0,0.0,2020.0,35.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,3.34,2020.0,4.18,2020.0,0.72,2020.0,0.87,2020.0,4.28,2019.0,74.37,2019.0,6.75,2019.0,3.17,2019.0,89.0,2022.0,61.0,2022.0,91.0,2022.0,82.0,2022.0,62.0,2022.0,83.8,2022.0,79.0,2022.0,85.0,2022.0,60.0,2022.0,75.0,2022.0,3.6,2019.0,4.6,2019.0,4.9,2019.0,5.7,2019.0,41.52,2019.0,1.13,2019.0,100.0,2019.0,,,,,,,,,,,,,,,-0.7,2020.0,80.19,2019.0,81.1,2019.0,77.26,2019.0,82.22,2019.0,0.2,2017.0,31.0,2017.0,193.0,2017.0,739.0,2016.0,4.2,2017.0,4.48,2021.0,20642.17,2021.0,56.62,2021.0,27.17,2021.0,54.85,2021.0,7.6,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,94.68,2019.0,99.98,2019.0,107.6,2019.0,94.86,2019.0,100.0,2019.0,60.06,2021.0,54.54,2021.0,66.83,2021.0,,,,,,,,,,,,,58.8,2013.0,27.8,2013.0,16.5,2013.0,14.0,2013.0,28.8,2013.0,42.8,2022.0,2.3,2022.0,4.3,2022.0,8.0,2022.0,3.4,2022.0,3.6,2022.0,5.5,2022.0,2.1,2022.0,3.6,2022.0,2.1,2022.0,3.5,2022.0,2.0,2022.0,2.4,2022.0,0.98,2021.0,0.87,2021.0,0.75,2021.0,1.22,2021.0,0.91,2021.0,0.69,2021.0,59.0,2021.0,1.0,2020.0,2.0,2020.0
Lebanon,LBN,AS,2.96,2021.0,0.744,2020.0,4.69,2021.0,10230.0,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.27,2020.0,0.01,2020.0,0.09,2020.0,0.97,2020.0,0.0,2020.0,0.0,2020.0,3.41,2020.0,0.0,2020.0,0.07,2020.0,0.28,2020.0,0.0,2020.0,0.0,2020.0,143.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.49,2019.0,262.35,2019.0,18.72,2019.0,0.79,2019.0,34.0,2022.0,23.0,2022.0,89.0,2021.0,49.0,2022.0,54.0,2022.0,41.1,2022.0,74.0,2022.0,50.0,2022.0,50.0,2022.0,47.0,2022.0,,,,,3.6,2019.0,4.3,2019.0,5.46,2019.0,0.0,2019.0,99.97,2019.0,,,,,,,,,,,,,,,-0.44,2020.0,67.6,2019.0,69.09,2019.0,67.6,2019.0,65.99,2019.0,15.4,2015.0,40.0,2015.0,106.0,2017.0,428.0,2015.0,4.0,2016.0,,,,,,,9.55,2020.0,106.0,2020.0,14.49,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.47,2021.0,20.75,2021.0,64.33,2021.0,,,,,,,,,,,,,,,,,,,,,,,91.3,2022.0,7.6,2022.0,9.6,2022.0,8.0,2022.0,9.1,2022.0,6.3,2022.0,6.3,2022.0,7.8,2022.0,6.7,2022.0,7.1,2022.0,5.7,2022.0,8.5,2022.0,8.6,2022.0,-1.07,2021.0,-1.29,2021.0,-1.23,2021.0,-0.88,2021.0,-0.63,2021.0,-1.49,2021.0,24.0,2021.0,5.0,2020.0,4.0,2020.0
Lesotho,LSO,AF,3.51,2021.0,0.527,2020.0,23.33,2021.0,30360.0,2021.0,56.38,2017.0,76.441,2017.0,88.64,2017.0,102.28,2017.0,73.92,2017.0,95.14,2017.0,67.84,2017.0,75.23,2017.0,84.86,2017.0,48.51,2017.0,38.932,2017.0,50.46,2017.0,58.73,2017.0,65.52,2017.0,59.4,2017.0,85.97,2017.0,147.4,2017.0,54.4,2017.0,66.96,2017.0,131.02,2017.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.5,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,0.07,2020.0,0.0,2020.0,0.0,2020.0,5.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,2019.0,0.0,2019.0,0.91,2019.0,0.5,2019.0,45.0,2022.0,43.0,2022.0,28.0,2022.0,44.0,2022.0,58.0,2022.0,75.9,2022.0,62.0,2022.0,55.0,2022.0,40.0,2022.0,48.0,2022.0,,,,,,,1.4,2019.0,39.47,2019.0,3.87,2019.0,44.5,2019.0,,,,,,,,,,,,,,,0.8,2020.0,,,,,,,,,,,,,,,,,41.2,2015.0,,,,,,,30.42,2020.0,83.79,2020.0,24.6,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,34.96,2018.0,120.9,2017.0,62.01,2017.0,10.2,2018.0,86.53,2016.0,63.56,2021.0,56.07,2021.0,71.34,2021.0,,,,,,,,,,,,,,,,,,,,,,,77.4,2022.0,6.1,2022.0,7.3,2022.0,3.0,2022.0,8.3,2022.0,8.1,2022.0,7.6,2022.0,4.8,2022.0,7.2,2022.0,4.8,2022.0,8.9,2022.0,4.2,2022.0,7.1,2022.0,-0.41,2021.0,-0.91,2021.0,-0.32,2021.0,-0.74,2021.0,-0.02,2021.0,-0.22,2021.0,38.0,2021.0,3.0,2020.0,3.0,2020.0
Liberia,LBR,AF,5.12,2021.0,0.48,2020.0,10.96,2021.0,96320.0,2021.0,61.04,2017.0,135.175,2017.0,95.9,2017.0,128.62,2017.0,209.7,2017.0,213.25,2017.0,92.84,2017.0,56.65,2017.0,148.87,2017.0,62.36,2017.0,24.373,2017.0,51.86,2017.0,39.82,2017.0,69.95,2017.0,55.09,2017.0,141.69,2017.0,56.8,2017.0,54.2,2017.0,34.27,2017.0,166.26,2017.0,0.36,2020.0,0.0,2020.0,0.0,2020.0,0.53,2020.0,0.0,2020.0,0.0,2020.0,0.1,2020.0,0.0,2020.0,0.0,2020.0,0.09,2020.0,0.0,2020.0,0.0,2020.0,6.6,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,2019.0,0.0,2019.0,0.29,2019.0,0.0,2019.0,32.0,2022.0,25.0,2022.0,65.0,2022.0,35.0,2022.0,43.0,2022.0,61.7,2022.0,61.0,2022.0,55.0,2022.0,20.0,2022.0,48.0,2022.0,,,,,,,,,87.24,2019.0,14.24,2019.0,23.1,2019.0,,,,,,,,,,,,,,,2.41,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.17,2017.0,74.73,2021.0,69.78,2021.0,79.72,2021.0,,,,,,,,,,,,,,,,,,,,,,,88.2,2022.0,6.3,2022.0,8.9,2022.0,4.3,2022.0,8.2,2022.0,7.1,2022.0,6.8,2022.0,6.5,2022.0,9.0,2022.0,7.0,2022.0,8.5,2022.0,7.8,2022.0,7.8,2022.0,-0.93,2021.0,-1.38,2021.0,-0.92,2021.0,-0.95,2021.0,-0.02,2021.0,-0.24,2021.0,29.0,2021.0,3.0,2020.0,4.0,2020.0
Libya,LBY,AF,5.33,2021.0,0.724,2020.0,15.96,2021.0,1759540.0,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,2020.0,0.0,2020.0,0.01,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,10.51,2020.0,0.0,2020.0,0.01,2020.0,0.0,2020.0,0.0,2020.0,0.0,2020.0,255.0,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.88,2019.0,0.0,2019.0,25.36,2019.0,0.01,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2019.0,44.97,2019.0,68.64,2019.0,,,,,,,,,,,,,,,1.38,2020.0,,,,,,,,,,,,,,,,,2.5,2015.0,,,,,,,,,22.73,2021.0,19.58,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.58,2021.0,34.12,2021.0,60.97,2021.0,,,,,,,,,,,,,,,,,,,,,,,94.3,2022.0,9.3,2022.0,9.1,2022.0,7.2,2022.0,8.6,2022.0,5.9,2022.0,5.1,2022.0,9.4,2022.0,7.7,2022.0,8.8,2022.0,6.2,2022.0,7.4,2022.0,9.6,2022.0,-1.78,2021.0,-1.72,2021.0,-1.57,2021.0,-1.95,2021.0,-1.46,2021.0,-2.37,2021.0,17.0,2021.0,7.0,2020.0,6.0,2020.0
